pr_id,level,task_type,title,n_commits,n_files,lines_added,lines_deleted,lines_changed
2994665100,1.0,fix,Fix potential underflow in binary merge algorithm (improved test),3.0,1.0,58.0,7.0,65.0
2863371219,1.0,feat,feat(avatar): ensure minimum 48x48 hit target for better accessibility,11.0,4.0,311.0,319.0,630.0
2893236471,1.0,fix,Fix #2271: Handle SQLite3 version check gracefully for ChromaDB,4.0,4.0,200.0,61.0,261.0
2939834875,1.0,feat,Add tool execution result to ToolUsageFinishedEvent,5.0,6.0,424.0,28.0,452.0
3054019499,1.0,fix,Fix Gemini Model Integration Issues (#2803),2.0,2.0,183.0,12.0,195.0
2964227653,1.0,fix,Fix JSONSearchTool validation error (Issue #2508),3.0,2.0,81.0,7.0,88.0
3261954258,1.0,fix,Re-enable noUncheckedIndexedAccess TypeScript strict option,2.0,22.0,112.0,69.0,181.0
2910029842,1.0,fix,Fix Pydantic v2 compatibility in SecurityConfig and Fingerprint classes,3.0,5.0,63.0,24.0,87.0
3074316895,1.0,feat,Add Step 3 Medical Policy Document (37_ステップ３医療.md),4.0,1.0,58.0,13.0,71.0
3250089415,1.0,perf,Performance optimization: Reduce string allocations in indexing system,6.0,28.0,1069.0,1690.0,2759.0
2892892782,1.0,fix,fix: Improve knowledge effectiveness in agent and crew execution,6.0,4.0,108.0,29.0,137.0
2773663616,1.0,feat,feat(mobile): add Burmese (Myanmar) language translation,4.0,2.0,854.0,29.0,883.0
3152123723,1.0,feat,Add Error Message Saving Functionality,2.0,5.0,36.0,3.0,39.0
2850305778,1.0,feat,feat: Add FAISS search tool,7.0,5.0,390.0,23.0,413.0
3220842768,1.0,chore,chore(source-redshift): Convert to new gradle build flow (do not merge),6.0,3.0,27.0,24.0,51.0
3011324882,1.0,feat,feat: update DeleteSegmentDialog to use ConfirmationDialogContent CAL-5399,1.0,1.0,10.0,14.0,24.0
3026212985,1.0,fix,Fix UnicodeDecodeError in litellm when loading JSON files on Windows,2.0,5.0,81.0,1.0,82.0
3019107307,1.0,fix,fix: プロンプトからAI特有の文脈を削除 #371,1.0,2.0,16.0,15.0,31.0
2981139485,1.0,fix,Fix Supabase connection errors when USE_DB_AUTHENTICATION is false,1.0,2.0,31.0,5.0,36.0
2761977984,1.0,fix,Fix FileReadTool infinite loop by maintaining original schema,4.0,2.0,138.0,15.0,153.0
3048745288,1.0,feat,feat: add enforce single sign on setting for organizations,6.0,15.0,301.0,5658.0,5959.0
2781992674,1.0,chore,chore: update web-vitals to ^4.2.4,1.0,6.0,23.0,23.0,46.0
3180830949,1.0,fix,fix(connectors-qa): Make version check repo-aware for enterprise connectors,6.0,1.0,71.0,43.0,114.0
2859527888,1.0,ci,Add GitHub Actions workflow for g++ and clang compilation,24.0,1.0,186.0,51.0,237.0
2995172973,1.0,feat,静的ファイルエクスポート機能の追加 (#220),11.0,11.0,196.0,12.0,208.0
3185613862,1.0,feat,feat: add citation support for web search models,1.0,3.0,207.0,0.0,207.0
2863678024,1.0,fix,fix: Agent-level knowledge sources with non-OpenAI embedders,13.0,8.0,249.0,39.0,288.0
3057711873,1.0,test,Add additional URI options tests,1.0,6.0,254.0,0.0,254.0
2763878383,1.0,docs,"Docstring, Error Handling, and Type Hints Improvements",7.0,6.0,906.0,104.0,1010.0
2987193283,1.0,feat,feat: add Micronaut Kotlin framework guide,2.0,9.0,476.0,0.0,476.0
3193710209,1.0,docs,docs(source-bigquery): Add comprehensive incremental sync documentation,3.0,1.0,89.0,3.0,92.0
2833741234,1.0,feat,feat: enhance FileWriterTool with security features,8.0,4.0,417.0,25.0,442.0
3179662130,1.0,fix,Fix pydantic_schema_parser to handle Python 3.10+ union syntax (types.UnionType),2.0,2.0,54.0,13.0,67.0
2996628427,1.0,chore,chore: Fix remaining Fluid Compute compatibility issues,4.0,8.0,146.0,146.0,292.0
2840926622,1.0,feat,feat: implement hierarchical agent delegation with allowed_agents parameter,3.0,4.0,331.0,42.0,373.0
2974541133,1.0,fix,Fix issue #2526: Module import error when running flows from custom scripts,6.0,6.0,264.0,5.0,269.0
3046593561,1.0,feat,Add time tracking for screenshot endpoint in v2 API,3.0,2.0,15.0,7.0,22.0
3003025804,1.0,feat,feat: add changelog for 2025-04-18,1.0,1.0,40.0,0.0,40.0
3037618903,1.0,fix,Fix #2746: Add URL protocol validation for Huggingface embedder,2.0,3.0,122.0,6.0,128.0
2840965814,1.0,fix,fix: enable any llm to run test functionality,2.0,5.0,129.0,23.0,152.0
3039055142,1.0,fix,Fix #2753: Handle large inputs in memory by chunking text before embedding,2.0,3.0,141.0,10.0,151.0
3071995758,1.0,docs,Add examples to function documentation,7.0,46.0,314.0,224.0,538.0
3048442859,1.0,fix,Fix issue #2783: Allow FirecrawlScrapeWebsiteTool to handle URL in constructor,1.0,3.0,76.0,4.0,80.0
3054056380,1.0,chore,"Remove Node.js 18 support (EOL April 30, 2025)",1.0,4.0,13.0,13.0,26.0
3123587172,1.0,feat,feat(docs): increase Markprompt chatbot avatar size to 48px and widen chat panel by 100px,4.0,1.0,29.0,1.0,30.0
3123198992,1.0,feat,feat: implement Polar.sh provider with comprehensive resources,10.0,27.0,4683.0,1209.0,5892.0
2882941412,1.0,chore,Update Devin Lifeguard rules,1.0,1.0,145.0,0.0,145.0
2909466588,1.0,feat,Add to_structured_dict method to Crew class for frontend-friendly representation,3.0,2.0,325.0,52.0,377.0
3270570821,1.0,refactor,Remove EFM backward compatibility logic for `ChunkBody`,14.0,27.0,331.0,1235.0,1566.0
3061489401,1.0,fix,Fix tool input type conversion for nested dictionaries,3.0,2.0,209.0,4.0,213.0
3270717497,1.0,docs,Add comprehensive component guidance to copilot instructions and cursor rules,2.0,2.0,120.0,116.0,236.0
3018859900,1.0,refactor,Remove try-catch blocks from app and jobs packages,5.0,205.0,4378.0,3723.0,8101.0
2909209524,1.0,fix,Fix #2324: Make chromadb an optional dependency to support Alpine Linux,4.0,7.0,362.0,189.0,551.0
3048744521,1.0,fix,Fix #2787: Add direct kickoff methods to CrewBase instances,2.0,3.0,282.0,37.0,319.0
3077103096,1.0,fix,Fix: Concatenate metadata arrays into strings with exceptions,3.0,3.0,97.0,30.0,127.0
2761264439,1.0,docs,docs: add multimodal agent how-to,1.0,1.0,138.0,0.0,138.0
3054862915,1.0,test,Add comprehensive testing for main functions in deepteam,9.0,6.0,687.0,144.0,831.0
2879676348,1.0,docs,Improve documentation with minor enhancements and fixes,13.0,254.0,11816.0,5773.0,17589.0
2904018356,1.0,feat,Add MCP client implementation,5.0,28.0,2105.0,14.0,2119.0
2819873890,1.0,docs,docs: improve readme with emojis and project links,1.0,1.0,3.0,3.0,6.0
2926257231,1.0,fix,Fix issue #2392: Preserve ConditionalTask type in Crew.copy() and kickoff_for_each(),4.0,3.0,179.0,56.0,235.0
3120156987,1.0,chore,Delete unused node-gtts package and complete package migration cleanup,2.0,4.0,8.0,19.0,27.0
2978488079,1.0,fix,Fix #2534: Handle non-ASCII characters in agent roles for knowledge sources,4.0,7.0,198.0,3.0,201.0
2775122143,1.0,fix,fix: clean up X-Agent to X-Engine rename,1.0,2.0,2.0,5.0,7.0
3106121602,1.0,feat,feat: implement translate string function,3.0,7.0,518.0,94.0,612.0
3092586675,1.0,fix,fix(APKT-2945): Remove SolflareWalletAdapter from laboratory and demo app,1.0,15.0,29.0,29.0,58.0
2971334331,1.0,fix,fix: affiliate and campaign code storage (#5790),15.0,10.0,433.0,187.0,620.0
3118540554,1.0,fix,fix(docusaurus): Make entire Card button area clickable,3.0,2.0,13.0,14.0,27.0
3048846835,1.0,feat,Make `set_len` a tokio-epoll-uring operation,11.0,2.0,50.0,33.0,83.0
2960585799,1.0,feat,Add trunc numeric scalar function,4.0,6.0,199.0,1.0,200.0
3112311086,1.0,feat,feat: migrate @liam-hq/db package to frontend/internal-packages,,,,,
3230226178,1.0,docs,docs(connector-builder): Update authentication documentation with JWT and OAuth 2.0 Declarative,2.0,1.0,178.0,38.0,216.0
3035434527,1.0,fix,Fix #2740: Prevent IndexError in ollama_pt() with empty messages,4.0,2.0,102.0,17.0,119.0
3110344787,1.0,feat,Support multiple pay rates per contractor,8.0,48.0,712.0,379.0,1091.0
3115039109,1.0,fix,Fix ValidationError when using memory=True without OpenAI API key,2.0,5.0,193.0,19.0,212.0
2956599072,1.0,docs,docs: update QuickBooks integration documentation with correct navigation paths,4.0,2.0,249.0,57.0,306.0
3053875776,1.0,feat,feat(cli): Replace commander with cleye for CLI implementation,1.0,5.0,218.0,104.0,322.0
2956281115,1.0,chore,chore: Add test case for RIGHT JOIN with additional condition,2.0,1.0,8.0,2.0,10.0
3158099802,1.0,feat,feat: reduce verbose debug logging in Google ADK integration,2.0,1.0,9.0,9.0,18.0
3264532804,1.0,style,Change main fonts from Geist to Lexend,2.0,3.0,11.0,10.0,21.0
2984176797,1.0,feat,Add result_as_answer parameter to @tool decorator,3.0,9.0,97.0,46.0,143.0
2958392817,1.0,docs,docs: Add DROP statement reference documentation,3.0,1.0,65.0,20.0,85.0
3111167917,1.0,feat,Add execution_image parameter to Agent for custom Docker images,3.0,4.0,217.0,15.0,232.0
3210682652,1.0,feat,feat: update mockery to v2.53.4 and migrate to packages configuration,11.0,457.0,105549.0,8348.0,113897.0
3147045717,1.0,fix,Apply trigger security changes to X auto-posting bot,1.0,1.0,7.0,3.0,10.0
2932649410,1.0,feat,Add wolfSSL_EVP_CIPHER_type_string function and test,2.0,5.0,200.0,3.0,203.0
3126106089,1.0,feat,feat(ui): separate settings tabs into individual pages,4.0,19.0,2206.0,397.0,2603.0
3241955513,1.0,chore,chore: comment out knip from renovate dev-tools group,2.0,1.0,6.0,3.0,9.0
3110530997,1.0,feat,Implement PostgreSQL-compatible sign function,3.0,5.0,147.0,5.0,152.0
2860598080,1.0,fix,fix: improve type safety in useAllNetwork and related components,4.0,4.0,87.0,46.0,133.0
2918417155,1.0,feat,Add Flutter web platform support,1.0,16.0,1141.0,8.0,1149.0
2848928303,1.0,fix,fix: Add proper role to human feedback messages for LiteLLM,14.0,7.0,621.0,60.0,681.0
2771538261,1.0,fix,Fix #229: Add cloudpickle support for type-annotated parse_func,7.0,9.0,413.0,168.0,581.0
2975096397,1.0,docs,Add community Discord information to README,2.0,1.0,5.0,1.0,6.0
3127559832,1.0,feat,feat: AI SDK v5 Migration,1.0,36.0,1395.0,1675.0,3070.0
2990774253,1.0,fix,fix: correct typos across the codebase (non-database related),1.0,1.0,15.0,15.0,30.0
2913420200,1.0,docs,Replace dark mode image with light mode version in Neon RLS docs,1.0,1.0,0.0,0.0,0.0
2886874246,1.0,fix,Fix #2252: Allow Azure OpenAI models to use response_format parameter,2.0,2.0,93.0,26.0,119.0
2958863587,1.0,feat,Add bool_and aggregate function,3.0,3.0,155.0,3.0,158.0
2883065848,1.0,fix,[DEVIN: Ryan] Fix logout redirect and make it configurable,2.0,5.0,91.0,2.0,93.0
2918419976,1.0,fix,Fix issue #2366: Add Agent.execute_task wrapper for OpenTelemetry logging,3.0,5.0,528.0,60.0,588.0
3178258083,1.0,chore,Convert TODO comments to GitHub issues and remove from codebase,7.0,53.0,40.0,111.0,151.0
2857103111,1.0,fix,fix: Initialize storage in StringKnowledgeSource,2.0,2.0,116.0,34.0,150.0
3174241239,1.0,feat,feat: implement unified Vitest test coverage configuration across all packages,10.0,33.0,1282.0,39.0,1321.0
3071952484,1.0,feat,feat: Add memory_verbose flag to provide visibility into memory operations (#2858),2.0,7.0,563.0,90.0,653.0
2763395657,1.0,fix,fix(manager_llm): handle coworker role name case/whitespace properly,7.0,4.0,204.0,27.0,231.0
2984336107,1.0,feat,[FEATURE] Admin一覧画面からstatic exportを実行できるようにする,21.0,13.0,1299.0,356.0,1655.0
3250688000,1.0,feat,Add brev find instance-type command with filtering and sorting,8.0,3.0,547.0,42.0,589.0
3003730306,1.0,feat,Make agent instructions textarea vertically resizable,2.0,1.0,2.0,1.0,3.0
2921483450,1.0,docs,"docs(destination-s3): add field anchors to improve configuration experience and move config options into dedicated ""configuration options"" section",3.0,1.0,138.0,142.0,280.0
2857279950,1.0,fix,Add missing OpenSSL TLSEXT status response codes,1.0,1.0,5.0,0.0,5.0
2972926523,1.0,feat,Add verify_optimized_plan setting to SLT files,8.0,139.0,437.0,19.0,456.0
2858280902,1.0,fix,Fix heap buffer overflow in BundlePacket,1.0,1.0,12.0,2.0,14.0
2989842628,1.0,refactor,refactor(ui): Migrate browser-native select to shadcn/ui Select component,1.0,1.0,27.0,37.0,64.0
2958496239,1.0,refactor,Remove SECRET_DESKTOP_INSTALLATION_PROOF_KEY from UI display,1.0,1.0,3.0,2.0,5.0
3185339252,1.0,docs,Add Reason 6 to payout delays help article,2.0,5.0,7.0,77.0,84.0
2836834633,1.0,fix,fix: accumulate tokens from all AI responses,1.0,1.0,6.0,5.0,11.0
2922419649,1.0,fix,Fix: Cannot delete user from auth table,6.0,3.0,146.0,28.0,174.0
2855672070,1.0,fix,fix: Add support for location parameter in VertexAI config,2.0,1.0,125.0,27.0,152.0
2775016444,1.0,feat,feat(widgets): Add Kanban Board widget,15.0,14.0,960.0,191.0,1151.0
3212842859,1.0,chore,"chore: Remove duplicate version from ""all""",1.0,1.0,6.0,2.0,8.0
3130484605,1.0,fix,Fix SSL certificate verification in provider data fetching,3.0,3.0,204.0,12.0,216.0
3039769863,1.0,fix,Fix #2755: Add support for custom knowledge storage with pre-existing embeddings,5.0,3.0,339.0,46.0,385.0
3021989795,1.0,fix,Fix typos in comments and documentation,2.0,5.0,6.0,6.0,12.0
2990115371,1.0,fix,fix: Correctly copy memory objects during crew training (fixes #2593),6.0,5.0,140.0,75.0,215.0
2990194747,1.0,style,修改：使 ChatComponents 左右空白区域能随内容一起滚动,1.0,2.0,4.0,1.0,5.0
2888969472,1.0,chore,chore: bump schema-generator version to 0.1.1 and update poetry.lock,4.0,5.0,742.0,106.0,848.0
3053343945,1.0,docs,docs: update Freshservice connector documentation,3.0,2.0,10393.0,16832.0,27225.0
3059800558,1.0,fix,Fix SSL certificate verification issue in provider data fetching,7.0,7.0,885.0,23.0,908.0
2810425952,1.0,feat,Always show Reference section in connector docs,2.0,1.0,110.0,13.0,123.0
2937600069,1.0,feat,Add Langfuse integration to app,9.0,40.0,1159.0,415.0,1574.0
3020688007,1.0,fix,Fix #2688: Add operation_name parameter to AWS Bedrock embedder configuration,2.0,2.0,23.0,2.0,25.0
2761455933,1.0,docs,docs: add agent-specific knowledge usage example,1.0,1.0,52.0,0.0,52.0
3229197605,1.0,refactor,Normalize docs/ directory structure to use underscores instead of hyphens,3.0,79.0,13.0,13.0,26.0
3214379713,1.0,feat,feat: add custom ESLint rule to prohibit throw new Error and enforce neverthrow usage,4.0,14.0,289.0,10.0,299.0
2944017719,1.0,ci,ci: add semantic PR title check with phrase detection,1.0,1.0,51.0,0.0,51.0
2971125606,1.0,refactor,Deprecate CongestionControl feature,19.0,26.0,155.0,658.0,813.0
3012296797,1.0,feat,Add Soneium mainnet send-and-receive-tokens example,4.0,6.0,246.0,12.0,258.0
2840989266,1.0,feat,feat: enable custom LLM support for Crew.test(),2.0,5.0,155.0,74.0,229.0
3048355837,1.0,fix,Fix #2782: Resolve tokenizers/transformers dependency conflict,3.0,4.0,76.0,35.0,111.0
2854427867,1.0,feat,Use DER-specified hash algorithm for PEM decryption,2.0,1.0,161.0,5.0,166.0
2866205507,1.0,feat,Allow Customization of SEPA Payment Category Purpose Code,4.0,3.0,212.0,25.0,237.0
2880031446,1.0,fix,[DEVIN: ryan] Improve error message for primaryEmailAuthEnabled in create user endpoint,13.0,131.0,6150.0,4389.0,10539.0
3160066780,1.0,docs,Update help article text for account creation,1.0,1.0,1.0,1.0,2.0
3055789053,1.0,fix,fix: ensure make format produces stable results in a single run,1.0,1.0,0.0,1.0,1.0
3117023486,1.0,fix,fix: handle combined special characters in file paths,10.0,7.0,197.0,162.0,359.0
2798936903,1.0,feat,feat: Track and report peak memory usage for client build,5.0,2.0,114.0,32.0,146.0
2854160310,1.0,feat,feat: Add UV as core dependency and remove Poetry usage,30.0,5.0,418.0,224.0,642.0
3096787583,1.0,fix,Fix address field in CONNECT_SUCCESS event (APKT-2962),4.0,2.0,53.0,19.0,72.0
2840993604,1.0,feat,feat: enable custom LLM support for Crew.test(),2.0,4.0,268.0,99.0,367.0
3126107759,1.0,feat,feat: Add A2A (Agent-to-Agent) protocol support for remote interoperability,4.0,17.0,1502.0,73.0,1575.0
3173713361,1.0,feat,feat: add Chinese (zh) language support,1.0,4.0,74.0,3.0,77.0
3217500478,1.0,fix,fix: improve layout in copy times popup,1.0,1.0,38.0,43.0,81.0
2961452909,1.0,fix,Fix issue #2503: Implement max_execution_time timeout functionality,2.0,2.0,250.0,20.0,270.0
2818940848,1.0,chore,chore: upgrade Docusaurus to 3.7,4.0,2.0,19.0,20.0,39.0
3087024692,1.0,feat,feat: make routing form header sticky and content scrollable,1.0,2.0,2.0,2.0,4.0
2982065302,1.0,feat,feat: add TeamId field to team and organization profile pages [CAL-5449],2.0,3.0,79.0,0.0,79.0
2980647782,1.0,test,Remove 'slow_' prefix from tests that are no longer slow,4.0,40.0,173.0,173.0,346.0
3138356679,1.0,fix,Fix issue #3000: Replace global sys.stdout/stderr hijacking with contextual suppression,7.0,3.0,344.0,193.0,537.0
3165218213,1.0,feat,Add CI script for Node.js bindings tests,2.0,2.0,26.0,0.0,26.0
2837131747,1.0,chore,chore: migrate from Poetry to uv,14.0,18.0,777.0,2604.0,3381.0
3160514684,1.0,feat,Change default conversation sort from oldest to newest,2.0,2.0,2.0,2.0,4.0
3166502475,1.0,feat,feat: replace direct document.cookie usage with cookie utility,4.0,8.0,154.0,79.0,233.0
2918519625,1.0,feat,Add Flutter web support with Get Started button,1.0,6.0,415.0,4.0,419.0
2870333037,1.0,fix,fix: handle None values in token counter,6.0,2.0,77.0,10.0,87.0
2984932879,1.0,feat,"storage: require authentication by default, unless --dev is specified",11.0,8.0,84.0,43.0,127.0
3069414735,1.0,fix,fix: RTL support of placeholder and in preview,2.0,4.0,9.0,6.0,15.0
2767878178,1.0,docs,docs: add missing installation commands,1.0,7.0,17.0,4.0,21.0
3038019311,1.0,refactor,Remove remaining _components directory nesting,1.0,2.0,1.0,1.0,2.0
2814591669,1.0,fix,fix: ensure database context is set before schema creation in Snowflake,11.0,3.0,399.0,21.0,420.0
2819976295,1.0,docs,docs: integrate new contributor guide,1.0,1.0,85.0,13.0,98.0
2917728795,1.0,fix,Fix #2364: Allow UserMemory to work with custom providers,5.0,3.0,169.0,41.0,210.0
2898666158,1.0,fix,Fix issue 2288: Handle list inputs in tool_usage._validate_tool_input,3.0,2.0,106.0,6.0,112.0
3031053342,1.0,fix,Fix #2729: Add force_structured_output parameter for OpenRouter models,3.0,2.0,124.0,20.0,144.0
3028627060,1.0,feat,Support list of YAML files for agents_config and tasks_config in CrewBase,2.0,6.0,182.0,31.0,213.0
2855657962,1.0,fix,fix: respect vertex ai location settings,3.0,2.0,90.0,13.0,103.0
2891977336,1.0,feat,feat: Update destination-convex to CDK 6.0+ and baseImage 4.0.0,4.0,5.0,1489.0,312.0,1801.0
2908671322,1.0,fix,Fix Azure OpenAI embeddings by validating deployment_id parameter,3.0,2.0,202.0,36.0,238.0
2802753751,1.0,test,Add test coverage for LiteLLM authentication error handling,2.0,2.0,123.0,1.0,124.0
2960857787,1.0,refactor,Move cast module from arrays/compute/ to functions/,4.0,18.0,1926.0,1926.0,3852.0
3022001726,1.0,chore,Update license to MIT,2.0,4.0,25.0,223.0,248.0
2854640179,1.0,fix,fix: Prevent manager agent from having tools assigned (#2131),10.0,5.0,392.0,118.0,510.0
3173325969,1.0,feat,feat: Add drag and drop functionality to Matrix question options,6.0,11.0,1236.0,772.0,2008.0
3119212776,1.0,feat,feat: implement comprehensive Neon resource graph,11.0,27.0,4844.0,1959.0,6803.0
3054365903,1.0,fix,Fix knowledge sources not being added to agents and crews,3.0,2.0,91.0,5.0,96.0
2812241832,1.0,feat,feat: Add configurable field limit to JSONFormWidget,2.0,5.0,162.0,48.0,210.0
2851725492,1.0,feat,feat(content-explorer): replace EmptyState with Blueprint version,1.0,1.0,39.0,3.0,42.0
3229339781,1.0,refactor,Migrate from golang-lru v1 to v2,2.0,3.0,51.0,51.0,102.0
3165300345,1.0,feat,Add Node.js build jobs and list_node debugging job to release workflow,3.0,27.0,227.0,50.0,277.0
3152714709,1.0,fix,Fix type annotation mismatch in Task.context field,3.0,3.0,122.0,16.0,138.0
3051320539,1.0,fix,Fix issue #2798: Remove duplicate tool results in messages,7.0,2.0,106.0,12.0,118.0
3147321747,1.0,fix,Fix 7 critical bugs in php-leveldb extension,1.0,1.0,23.0,10.0,33.0
3041129721,1.0,fix,Fix CSV knowledge sources not picking up updated data,8.0,4.0,398.0,68.0,466.0
3032937981,1.0,feat,Add support for Llama API with LiteLLM,2.0,3.0,57.0,8.0,65.0
2887687817,1.0,fix,Fix Google AI Studio embedder initialization error handling,2.0,3.0,180.0,19.0,199.0
2802903114,1.0,feat,feat: add Danish Krone (DKK) currency format support,9.0,6.0,364.0,189.0,553.0
2926005116,1.0,fix,Fix #2390: Add databricks-sdk dependency to tools extra,4.0,2.0,48.0,3.0,51.0
2989648978,1.0,fix,fix: Make event type title visible in mobile view,1.0,2.0,4.0,8.0,12.0
3220842482,1.0,chore,chore(source-kafka): Convert to new gradle build flow (do not merge),4.0,3.0,23.0,20.0,43.0
3220849129,1.0,chore,chore(source-teradata): Convert to new gradle build flow (do not merge),4.0,3.0,23.0,20.0,43.0
2915517113,1.0,fix,Fix issue #2353: Add tests for importing LLM from crewai,2.0,1.0,72.0,7.0,79.0
3156291643,1.0,feat,feat: implement crewAI lite version with minimal dependencies,6.0,14.0,963.0,307.0,1270.0
3222405821,1.0,fix,Fix schema version synchronization during DDL execution retries,3.0,101.0,3519.0,2722.0,6241.0
2975096511,1.0,docs,docs: update README.md with current AG2 information,1.0,1.0,10.0,10.0,20.0
2989761342,1.0,fix,Fix: Use mem0_local_config instead of config in Memory.from_config,2.0,2.0,35.0,33.0,68.0
2860434821,1.0,fix,fix: type WebView onNavigationStateChange event,3.0,1.0,5.0,3.0,8.0
3251894732,1.0,feat,feat: add hideRecurringAlerts prop to EventTypePlatformWrapper,2.0,4.0,41.0,23.0,64.0
2923029150,1.0,feat,Add GitHub Action to label issues by priority based on relevant user count,2.0,1.0,214.0,7.0,221.0
3082303429,1.0,feat,フィルタアイコンの件数カウントにテキスト検索を含める,3.0,4.0,63.0,12.0,75.0
3004094750,1.0,feat,[FEATURE] 意見グループのカラーバリエーションを20から40に増やす,1.0,1.0,20.0,0.0,20.0
3245589391,1.0,feat,Add tmux support to brev open command,2.0,1.0,70.0,9.0,79.0
3049445842,1.0,fix,Fix issue #2789: Respect context=[] in task execution,3.0,2.0,104.0,7.0,111.0
3157504530,1.0,fix,Fix heap buffer overflow in MqttDecode_Num with bounds checking,3.0,3.0,141.0,97.0,238.0
2976395136,1.0,fix,Fix issue #2528: Restore language option in crew configuration,4.0,4.0,141.0,18.0,159.0
3159071519,1.0,feat,feat: implement fallback LLMs for agent execution,2.0,6.0,375.0,23.0,398.0
3065788296,1.0,refactor,Refactor Bun.sql for better modularity (Part 1),2.0,6.0,892.0,233.0,1125.0
3105952937,1.0,fix,Fix pandas DataFrame input support in crew.kickoff(),5.0,6.0,493.0,100.0,593.0
3222177133,1.0,feat,feat: implement DDL/DML execution result visualization,2.0,17.0,1068.0,12.0,1080.0
3018921196,1.0,feat,Add Scheduled Tasks folder to chat list,3.0,3.0,175.0,10.0,185.0
3060818555,1.0,fix,Fix prompt formatting biases affecting JSON output,2.0,5.0,187.0,14.0,201.0
2978029042,1.0,feat,Don't include empty projects in Slack weekly recap,1.0,2.0,28.0,19.0,47.0
2775913494,1.0,refactor,refactor: separate type definitions into dedicated .types.ts files,1.0,172.0,1645.0,1314.0,2959.0
2895789917,1.0,fix,Fix output_json parameter with custom_openai backends,5.0,2.0,258.0,86.0,344.0
2993540792,1.0,fix,Fix broken link to Neon API Keys documentation,1.0,2.0,2.0,1.0,3.0
2901959237,1.0,fix,Remove Qt-specific guard for certificate chain handling,1.0,1.0,136.0,245.0,381.0
3200746523,1.0,fix,fix: remove duplicate engine label in collection provider logging,7.0,5.0,27.0,27.0,54.0
2863364519,1.0,feat,feat(button): ensure minimum 48x48 hit target for better accessibility,3.0,1.0,27.0,13.0,40.0
3002994401,1.0,fix,Fix segmentation fault in concurrent execution (issue #2632),1.0,4.0,219.0,7.0,226.0
2934595764,1.0,fix,Fix issue #2421: Handle missing google.genai dependency gracefully,3.0,3.0,105.0,24.0,129.0
3275979269,1.0,feat,Implement column-level PII protection for sample collection,1.0,4.0,204.0,3.0,207.0
2879262208,1.0,fix,Fix formatting/import issues in auto-created projects,4.0,5.0,179.0,117.0,296.0
2895289652,1.0,fix,Fix issue 2279: Prevent multiple OtelBatchSpanProcessor threads,5.0,2.0,141.0,61.0,202.0
2919829243,1.0,fix,Fix #2372: Update OpenTelemetry version constraints for compatibility with newer versions,6.0,3.0,151.0,33.0,184.0
3200989471,1.0,docs,docs(source-snowflake): Add comprehensive incremental sync documentation,3.0,1.0,136.0,46.0,182.0
2780097022,1.0,feat,feat: Add button group column type to TableWidgetV2 (#28571),2.0,7.0,373.0,4.0,377.0
3022450521,1.0,feat,Add Go runtime support,2.0,9.0,70.0,28.0,98.0
3074068344,1.0,fix,Fix BaseLLM documentation to include model parameter requirement,2.0,2.0,68.0,16.0,84.0
2887573861,1.0,fix,Fix: Handle NULL_CIPHER_TYPE for OpenSSL coexistence,6.0,5.0,294.0,29.0,323.0
2802889835,1.0,docs,docs: clarify that connector catalog is growing,1.0,1.0,1.0,1.0,2.0
2854503544,1.0,docs,docs: Improve documentation organization and readability,1.0,22.0,3603.0,2229.0,5832.0
3001400146,1.0,refactor,♻️ Refactor AppBar: Convert to Server Components and remove use client directives,9.0,10.0,171.0,223.0,394.0
2780170863,1.0,fix,fix: close Git Ops modal after successful pull,1.0,1.0,10.0,0.0,10.0
3072136032,1.0,feat,FIR-1954: Add option to filter out invalid URLs from search results,5.0,3.0,194.0,28.0,222.0
3236225298,1.0,feat,Add resend all receipts shortcut command,1.0,1.0,18.0,0.0,18.0
3124513820,1.0,feat,feat: implement comprehensive Railway provider with all resources,9.0,37.0,8901.0,4605.0,13506.0
2840961890,1.0,fix,fix: enable any llm to run test functionality,2.0,4.0,138.0,26.0,164.0
2792145491,1.0,fix,fix: truncate long repo name in Git modal,11.0,4.0,126.0,89.0,215.0
3169219154,1.0,fix,Fix documentation file structure component width issue,3.0,2.0,177.0,58.0,235.0
2896027319,1.0,feat,Add ChatMessageHistory feature (Issue #2284),2.0,7.0,526.0,4.0,530.0
2948931707,1.0,fix,Fix logger not working in FastAPI projects after upgrading to 0.108,2.0,3.0,275.0,42.0,317.0
3030949227,1.0,feat,Scale down hand to 60% when widget is coming over,1.0,1.0,6.0,1.0,7.0
3239406966,1.0,fix,Fix release workflow: resolve crates.io publishing GLIBC compatibility,1.0,1.0,2.0,1.0,3.0
3023267214,1.0,refactor,Use constants for error label modes,3.0,3.0,24.0,101.0,125.0
2967944043,1.0,feat,Implement Cairo ABI source code generation,5.0,37.0,8366.0,168.0,8534.0
2970732471,1.0,docs,Add missing files to sidebar and delete README.md,3.0,13.0,12.0,539.0,551.0
3017084898,1.0,feat,feat(i18n): Improve Spanish warning for non-ASCII characters,4.0,1.0,28.0,15.0,43.0
3220842362,1.0,chore,chore(source-elasticsearch): Convert to new gradle build flow (do not merge),4.0,3.0,24.0,21.0,45.0
2952003676,1.0,refactor,Refactor GitHub API: Remove getFileContentWithSha and update getFileContent,2.0,4.0,29.0,60.0,89.0
